Token	freq	prob
adapted	1	7.136230642974381e-05
tipped	1	7.136230642974381e-05
flopped	1	7.136230642974381e-05
banker	1	7.136230642974381e-05
doubt	2	0.00014272461285948763
broadway	1	7.136230642974381e-05
columbus	2	0.00014272461285948763
ambitious	1	7.136230642974381e-05
lobby	1	7.136230642974381e-05
lysol	3	0.00021408691928923143
sits	3	0.00021408691928923143
guest	1	7.136230642974381e-05
stuffed	10	0.0007136230642974381
copy	2	0.00014272461285948763
chronicle	2	0.00014272461285948763
pensioner	1	7.136230642974381e-05
listens	1	7.136230642974381e-05
ticking	1	7.136230642974381e-05
dreams	1	7.136230642974381e-05
pasta	1	7.136230642974381e-05
basil	1	7.136230642974381e-05
jesus	1	7.136230642974381e-05
christ	1	7.136230642974381e-05
paint	2	0.00014272461285948763
banister	1	7.136230642974381e-05
wallpaper	5	0.00035681153214871903
color	4	0.00028544922571897526
lean	1	7.136230642974381e-05
stays	1	7.136230642974381e-05
meet	3	0.00021408691928923143
hustler	1	7.136230642974381e-05
company	5	0.00035681153214871903
depression	2	0.00014272461285948763
errand	1	7.136230642974381e-05
abortion	1	7.136230642974381e-05
hustling	2	0.00014272461285948763
spade	1	7.136230642974381e-05
pimp	10	0.0007136230642974381
weird	1	7.136230642974381e-05
temperament	1	7.136230642974381e-05
whore	3	0.00021408691928923143
rare	2	0.00014272461285948763
perament	1	7.136230642974381e-05
negro	6	0.00042817383857846286
teenage	1	7.136230642974381e-05
farm	1	7.136230642974381e-05
hated	3	0.00021408691928923143
terrorizing	1	7.136230642974381e-05
sweetheart	1	7.136230642974381e-05
phone	1	7.136230642974381e-05
switchblade	1	7.136230642974381e-05
throat	3	0.00021408691928923143
rant	1	7.136230642974381e-05
rave	1	7.136230642974381e-05
bigger	2	0.00014272461285948763
locks	2	0.00014272461285948763
breaking	1	7.136230642974381e-05
fellow	2	0.00014272461285948763
covers	3	0.00021408691928923143
jammed	1	7.136230642974381e-05
luck	3	0.00021408691928923143
certainly	2	0.00014272461285948763
dollars	11	0.0007849853707271819
bills	2	0.00014272461285948763
accounts	1	7.136230642974381e-05
paying	3	0.00021408691928923143
case	4	0.00028544922571897526
amnesia	1	7.136230642974381e-05
wants	2	0.00014272461285948763
shined	1	7.136230642974381e-05
parlor	2	0.00014272461285948763
brandy	3	0.00021408691928923143
drinks	1	7.136230642974381e-05
buys	1	7.136230642974381e-05
keeps	3	0.00021408691928923143
getting	4	0.00028544922571897526
handles	1	7.136230642974381e-05
scenes	1	7.136230642974381e-05
r	1	7.136230642974381e-05
recognizable	1	7.136230642974381e-05
declarative	1	7.136230642974381e-05
sentence	1	7.136230642974381e-05
undid	1	7.136230642974381e-05
bolts	1	7.136230642974381e-05
chains	1	7.136230642974381e-05
anchors	1	7.136230642974381e-05
spikes	1	7.136230642974381e-05
canes	1	7.136230642974381e-05
acid	1	7.136230642974381e-05
classroom	1	7.136230642974381e-05
attractive	1	7.136230642974381e-05
plants	4	0.00028544922571897526
dresser	1	7.136230642974381e-05
graphs	1	7.136230642974381e-05
photographs	2	0.00014272461285948763
handsome	1	7.136230642974381e-05
magazines	2	0.00014272461285948763
tacked	1	7.136230642974381e-05
crayola	2	0.00014272461285948763
frames	1	7.136230642974381e-05
kittens	1	7.136230642974381e-05
puppies	1	7.136230642974381e-05
bowl	1	7.136230642974381e-05
goldfish	2	0.00014272461285948763
kitten	1	7.136230642974381e-05
aggressive	1	7.136230642974381e-05
stroke	3	0.00021408691928923143
fur	3	0.00021408691928923143
try	5	0.00035681153214871903
disembowel	1	7.136230642974381e-05
intestines	1	7.136230642974381e-05
spend	5	0.00035681153214871903
spare	1	7.136230642974381e-05
ondhand	1	7.136230642974381e-05
bookstores	1	7.136230642974381e-05
buying	1	7.136230642974381e-05
unusual	1	7.136230642974381e-05
autographed	1	7.136230642974381e-05
forced	1	7.136230642974381e-05
sell	2	0.00014272461285948763
quietly	1	7.136230642974381e-05
advantage	2	0.00014272461285948763
rounded	1	7.136230642974381e-05
meaning	2	0.00014272461285948763
cooking	6	0.00042817383857846286
plate	3	0.00021408691928923143
cluding	1	7.136230642974381e-05
closet	1	7.136230642974381e-05
shirts	1	7.136230642974381e-05
suits	1	7.136230642974381e-05
canned	1	7.136230642974381e-05
meal	2	0.00014272461285948763
private	3	0.00021408691928923143
nurse	1	7.136230642974381e-05
mental	3	0.00021408691928923143
patients	3	0.00021408691928923143
sick	4	0.00028544922571897526
cadillac	1	7.136230642974381e-05
hi	2	0.00014272461285948763
fi	1	7.136230642974381e-05
expensive	2	0.00014272461285948763
pimps	1	7.136230642974381e-05
z	1	7.136230642974381e-05
interesting	2	0.00014272461285948763
pretended	1	7.136230642974381e-05
geography	1	7.136230642974381e-05
numerical	1	7.136230642974381e-05
layout	1	7.136230642974381e-05
secretly	2	0.00014272461285948763
easier	2	0.00014272461285948763
establish	1	7.136230642974381e-05
pretending	1	7.136230642974381e-05
logical	1	7.136230642974381e-05
true	2	0.00014272461285948763
fib	1	7.136230642974381e-05
rest	5	0.00035681153214871903
thinking	3	0.00021408691928923143
significance	1	7.136230642974381e-05
purely	1	7.136230642974381e-05
rang	1	7.136230642974381e-05
saturday	4	0.00028544922571897526
shining	4	0.00028544922571897526
burning	4	0.00028544922571897526
tank	1	7.136230642974381e-05
hall	3	0.00021408691928923143
bail	2	0.00014272461285948763
paid	2	0.00014272461285948763
runs	2	0.00014272461285948763
totally	1	7.136230642974381e-05
unafraid	1	7.136230642974381e-05
clearly	1	7.136230642974381e-05
sunrise	5	0.00035681153214871903
sheath	2	0.00014272461285948763
belt	1	7.136230642974381e-05
chub	3	0.00021408691928923143
poetically	1	7.136230642974381e-05
sharp	1	7.136230642974381e-05
heaved	1	7.136230642974381e-05
awkward	1	7.136230642974381e-05
splash	1	7.136230642974381e-05
obeyed	1	7.136230642974381e-05
allthe	1	7.136230642974381e-05
laws	1	7.136230642974381e-05
zone	1	7.136230642974381e-05
sank	1	7.136230642974381e-05
ama	2	0.00014272461285948763
wiped	2	0.00014272461285948763
actually	2	0.00014272461285948763
wars	1	7.136230642974381e-05
practice	4	0.00028544922571897526
medicine	4	0.00028544922571897526
socialized	1	7.136230642974381e-05
patient	3	0.00021408691928923143
debts	1	7.136230642974381e-05
conditions	3	0.00021408691928923143
abad	1	7.136230642974381e-05
debt	1	7.136230642974381e-05
forget	1	7.136230642974381e-05
proved	1	7.136230642974381e-05
changed	2	0.00014272461285948763
cosmetic	1	7.136230642974381e-05
surgery	1	7.136230642974381e-05
union	2	0.00014272461285948763
southern	2	0.00014272461285948763
utah	1	7.136230642974381e-05
health	1	7.136230642974381e-05
plan	2	0.00014272461285948763
personal	1	7.136230642974381e-05
ring	3	0.00021408691928923143
stomach	1	7.136230642974381e-05
pains	1	7.136230642974381e-05
tv	1	7.136230642974381e-05
pain	1	7.136230642974381e-05
hunt	1	7.136230642974381e-05
twin	4	0.00028544922571897526
falls	14	0.0009990722900164134
hunting	3	0.00021408691928923143
disappointed	1	7.136230642974381e-05
settle	2	0.00014272461285948763
wyoming	1	7.136230642974381e-05
colorado	2	0.00014272461285948763
co	3	0.00021408691928923143
arizona	2	0.00014272461285948763
nevada	1	7.136230642974381e-05
regulations	1	7.136230642974381e-05
returns	1	7.136230642974381e-05
understand	1	7.136230642974381e-05
rambler	1	7.136230642974381e-05
infant	1	7.136230642974381e-05
normal	1	7.136230642974381e-05
fourteen	1	7.136230642974381e-05
longer	3	0.00021408691928923143
located	2	0.00014272461285948763
note	1	7.136230642974381e-05
craze	2	0.00014272461285948763
currently	2	0.00014272461285948763
lantern	3	0.00021408691928923143
bol	1	7.136230642974381e-05
unholy	1	7.136230642974381e-05
forests	2	0.00014272461285948763
norris	18	0.0012845215157353885
sunday	3	0.00021408691928923143
starting	1	7.136230642974381e-05
liver	2	0.00014272461285948763
flag	1	7.136230642974381e-05
wives	1	7.136230642974381e-05
ren	1	7.136230642974381e-05
island	1	7.136230642974381e-05
sip	1	7.136230642974381e-05
scotch	2	0.00014272461285948763
soda	1	7.136230642974381e-05
alcohol	1	7.136230642974381e-05
problem	2	0.00014272461285948763
remembering	2	0.00014272461285948763
previous	1	7.136230642974381e-05
marriages	1	7.136230642974381e-05
sounds	2	0.00014272461285948763
carl	4	0.00028544922571897526
impossible	1	7.136230642974381e-05
unborn	1	7.136230642974381e-05
yelled	1	7.136230642974381e-05
realized	1	7.136230642974381e-05
gunshot	1	7.136230642974381e-05
startled	2	0.00014272461285948763
sporting	1	7.136230642974381e-05
x	1	7.136230642974381e-05
aluminum	3	0.00021408691928923143
pole	2	0.00014272461285948763
arctic	3	0.00021408691928923143
sleeping	7	0.0004995361450082067
eiderdown	1	7.136230642974381e-05
alarm	1	7.136230642974381e-05
waking	4	0.00028544922571897526
burner	1	7.136230642974381e-05
locking	1	7.136230642974381e-05
cookware	1	7.136230642974381e-05
portable	1	7.136230642974381e-05
repellent	1	7.136230642974381e-05
surprised	3	0.00021408691928923143
crowded	1	7.136230642974381e-05
seventeenth	1	7.136230642974381e-05
campground	1	7.136230642974381e-05
attendants	1	7.136230642974381e-05
lowered	1	7.136230642974381e-05
stakes	1	7.136230642974381e-05
neatly	1	7.136230642974381e-05
brilliant	1	7.136230642974381e-05
dehydrated	1	7.136230642974381e-05
beef	1	7.136230642974381e-05
stroganoff	1	7.136230642974381e-05
switch	1	7.136230642974381e-05
midnight	1	7.136230642974381e-05
brought	3	0.00021408691928923143
awakened	2	0.00014272461285948763
quietest	1	7.136230642974381e-05
bringers	2	0.00014272461285948763
bulge	1	7.136230642974381e-05
thin	1	7.136230642974381e-05
layer	1	7.136230642974381e-05
oz	1	7.136230642974381e-05
resistant	2	0.00014272461285948763
mildew	1	7.136230642974381e-05
ameriflex	1	7.136230642974381e-05
poplin	1	7.136230642974381e-05
zipped	1	7.136230642974381e-05
gigantic	1	7.136230642974381e-05
hound	1	7.136230642974381e-05
flashlight	3	0.00021408691928923143
hey	1	7.136230642974381e-05
guys	2	0.00014272461285948763
forgot	3	0.00021408691928923143
hopelessly	2	0.00014272461285948763
goodnight	1	7.136230642974381e-05
stumbling	1	7.136230642974381e-05
bank	1	7.136230642974381e-05
swearing	1	7.136230642974381e-05
sorts	1	7.136230642974381e-05
campsite	1	7.136230642974381e-05
answer	2	0.00014272461285948763
hike	1	7.136230642974381e-05
tomorrow	2	0.00014272461285948763
konk	1	7.136230642974381e-05
someplace	1	7.136230642974381e-05
return	2	0.00014272461285948763
fritz	2	0.00014272461285948763
jury	4	0.00028544922571897526
ted	1	7.136230642974381e-05
acquitted	1	7.136230642974381e-05
adult	1	7.136230642974381e-05
authority	1	7.136230642974381e-05
ardent	2	0.00014272461285948763
admirer	2	0.00014272461285948763
odds	1	7.136230642974381e-05
lawyer	1	7.136230642974381e-05
advice	1	7.136230642974381e-05
lucky	3	0.00021408691928923143
combination	1	7.136230642974381e-05
visiting	2	0.00014272461285948763
burglar	1	7.136230642974381e-05
unemployed	1	7.136230642974381e-05
cocktail	1	7.136230642974381e-05
ress	1	7.136230642974381e-05
fear	1	7.136230642974381e-05
worst	1	7.136230642974381e-05
steam	1	7.136230642974381e-05
jungle	2	0.00014272461285948763
tropical	1	7.136230642974381e-05
plopped	1	7.136230642974381e-05
barking	2	0.00014272461285948763
barked	1	7.136230642974381e-05
shroud	1	7.136230642974381e-05
argument	1	7.136230642974381e-05
puerto	1	7.136230642974381e-05
ricans	1	7.136230642974381e-05
apartment	3	0.00021408691928923143
pounding	1	7.136230642974381e-05
huff	1	7.136230642974381e-05
tootin	1	7.136230642974381e-05
alaska	2	0.00014272461285948763
moss	1	7.136230642974381e-05
grows	1	7.136230642974381e-05
grayling	1	7.136230642974381e-05
general	1	7.136230642974381e-05
delivery	1	7.136230642974381e-05
fairbanks	1	7.136230642974381e-05
capehorn	1	7.136230642974381e-05
seafoam	2	0.00014272461285948763
greyhound	1	7.136230642974381e-05
diver	4	0.00028544922571897526
limit	3	0.00021408691928923143
tickets	1	7.136230642974381e-05
mushroom	5	0.00035681153214871903
shadowy	1	7.136230642974381e-05
log	2	0.00014272461285948763
tures	1	7.136230642974381e-05
developed	1	7.136230642974381e-05
curious	3	0.00021408691928923143
dering	1	7.136230642974381e-05
suspension	1	7.136230642974381e-05
seeds	5	0.00035681153214871903
veloped	1	7.136230642974381e-05
reaching	1	7.136230642974381e-05
excitement	1	7.136230642974381e-05
directly	1	7.136230642974381e-05
puked	2	0.00014272461285948763
trailed	1	7.136230642974381e-05
silently	1	7.136230642974381e-05
rods	2	0.00014272461285948763
thimblefuls	1	7.136230642974381e-05
lavender	1	7.136230642974381e-05
vomit	2	0.00014272461285948763
flushed	1	7.136230642974381e-05
rinsed	1	7.136230642974381e-05
taste	1	7.136230642974381e-05
puke	1	7.136230642974381e-05
zoot	2	0.00014272461285948763
ii	1	7.136230642974381e-05
andrews	1	7.136230642974381e-05
sisters	2	0.00014272461285948763
popular	1	7.136230642974381e-05
passing	3	0.00021408691928923143
fads	1	7.136230642974381e-05
question	1	7.136230642974381e-05
galaxy	1	7.136230642974381e-05
comets	1	7.136230642974381e-05
bound	1	7.136230642974381e-05
nameless	1	7.136230642974381e-05
harp	1	7.136230642974381e-05
taxi	1	7.136230642974381e-05
calle	2	0.00014272461285948763
eternidad	2	0.00014272461285948763
gelatao	1	7.136230642974381e-05
birthplace	1	7.136230642974381e-05
benito	1	7.136230642974381e-05
juarez	1	7.136230642974381e-05
tao	1	7.136230642974381e-05
shortcut	2	0.00014272461285948763
milky	1	7.136230642974381e-05
dowr	1	7.136230642974381e-05
indians	2	0.00014272461285948763
climbed	2	0.00014272461285948763
tery	2	0.00014272461285948763
partners	1	7.136230642974381e-05
ixtlan	2	0.00014272461285948763
pronounced	1	7.136230642974381e-05
lon	1	7.136230642974381e-05
untilyou	1	7.136230642974381e-05
pointedback	1	7.136230642974381e-05
climb	1	7.136230642974381e-05
traveler	1	7.136230642974381e-05
anold	1	7.136230642974381e-05
nineties	1	7.136230642974381e-05
saturdays	1	7.136230642974381e-05
duringthe	1	7.136230642974381e-05
es	1	7.136230642974381e-05
crusts	1	7.136230642974381e-05
slices	1	7.136230642974381e-05
banana	1	7.136230642974381e-05
dunked	1	7.136230642974381e-05
stories	1	7.136230642974381e-05
rooms	1	7.136230642974381e-05
radio	1	7.136230642974381e-05
remotely	1	7.136230642974381e-05
airplanes	1	7.136230642974381e-05
vacuum	1	7.136230642974381e-05
cleaners	1	7.136230642974381e-05
erators	1	7.136230642974381e-05
causing	1	7.136230642974381e-05
prematurely	1	7.136230642974381e-05
counted	1	7.136230642974381e-05
pissed	1	7.136230642974381e-05
stuffing	1	7.136230642974381e-05
canadian	3	0.00021408691928923143
thistles	3	0.00021408691928923143
motoring	1	7.136230642974381e-05
fornia	1	7.136230642974381e-05
husband	4	0.00028544922571897526
filling	4	0.00028544922571897526
attendant	3	0.00021408691928923143
fill	2	0.00014272461285948763
gasoline	6	0.00042817383857846286
sir	7	0.0004995361450082067
brighten	1	7.136230642974381e-05
garden	2	0.00014272461285948763
planted	1	7.136230642974381e-05
themdown	1	7.136230642974381e-05
chemicals	1	7.136230642974381e-05
curses	1	7.136230642974381e-05
roots	2	0.00014272461285948763
blow	2	0.00014272461285948763
mow	2	0.00014272461285948763
grim	1	7.136230642974381e-05
lawnmower	3	0.00021408691928923143
itinerant	1	7.136230642974381e-05
rent	1	7.136230642974381e-05
maram	1	7.136230642974381e-05
promptly	1	7.136230642974381e-05
fingers	4	0.00028544922571897526
medieval	1	7.136230642974381e-05
ine	2	0.00014272461285948763
ghosts	1	7.136230642974381e-05
grand	4	0.00028544922571897526
spook	1	7.136230642974381e-05
rigl	1	7.136230642974381e-05
cleaned	1	7.136230642974381e-05
deported	1	7.136230642974381e-05
snakes	2	0.00014272461285948763
wasting	1	7.136230642974381e-05
gartersnake	2	0.00014272461285948763
promisedme	1	7.136230642974381e-05
deport	1	7.136230642974381e-05
ladies	5	0.00035681153214871903
attacks	1	7.136230642974381e-05
finding	1	7.136230642974381e-05
toothbrushes	2	0.00014272461285948763
n	1	7.136230642974381e-05
ately	1	7.136230642974381e-05
awa	1	7.136230642974381e-05
hushes	2	0.00014272461285948763
lilac	1	7.136230642974381e-05
lilacs	3	0.00021408691928923143
proud	1	7.136230642974381e-05
cooked	3	0.00021408691928923143
woodstove	1	7.136230642974381e-05
heated	1	7.136230642974381e-05
nace	1	7.136230642974381e-05
manned	1	7.136230642974381e-05
captain	2	0.00014272461285948763
submarine	1	7.136230642974381e-05
throw	2	0.00014272461285948763
endless	2	0.00014272461285948763
cords	1	7.136230642974381e-05
screwdriver	1	7.136230642974381e-05
prune	1	7.136230642974381e-05
backyard	1	7.136230642974381e-05
pile	2	0.00014272461285948763
oflumber	1	7.136230642974381e-05
weed	1	7.136230642974381e-05
loaned	1	7.136230642974381e-05
fixed	1	7.136230642974381e-05
leak	1	7.136230642974381e-05
woodshed	1	7.136230642974381e-05
dollar	4	0.00028544922571897526
tip	1	7.136230642974381e-05
rained	2	0.00014272461285948763
fires	1	7.136230642974381e-05
soaking	1	7.136230642974381e-05
received	1	7.136230642974381e-05
sour	1	7.136230642974381e-05
lynched	1	7.136230642974381e-05
raking	1	7.136230642974381e-05
somethin	1	7.136230642974381e-05
transporting	1	7.136230642974381e-05
muttering	1	7.136230642974381e-05
quarters	1	7.136230642974381e-05
toothbrush	1	7.136230642974381e-05
valhalla	1	7.136230642974381e-05
bucks	1	7.136230642974381e-05
warmed	1	7.136230642974381e-05
ascend	1	7.136230642974381e-05
attic	2	0.00014272461285948763
boxes	2	0.00014272461285948763
intd	1	7.136230642974381e-05
imaginary	1	7.136230642974381e-05
gills	1	7.136230642974381e-05
trunk	4	0.00028544922571897526
unstrapped	1	7.136230642974381e-05
straps	1	7.136230642974381e-05
clickers	1	7.136230642974381e-05
reels	1	7.136230642974381e-05
lines	1	7.136230642974381e-05
creels	1	7.136230642974381e-05
lures	1	7.136230642974381e-05
hooks	5	0.00035681153214871903
worms	3	0.00021408691928923143
decades	1	7.136230642974381e-05
petrified	1	7.136230642974381e-05
self	2	0.00014272461285948763
armor	1	7.136230642974381e-05
weather	2	0.00014272461285948763
beaten	1	7.136230642974381e-05
diary	5	0.00035681153214871903
alonso	5	0.00035681153214871903
hagen	5	0.00035681153214871903
ailment	1	7.136230642974381e-05
keeping	2	0.00014272461285948763
ears	1	7.136230642974381e-05
prominently	1	7.136230642974381e-05
displayed	1	7.136230642974381e-05
umns	1	7.136230642974381e-05
trips	6	0.00042817383857846286
average	8	0.0005708984514379505
trip	8	0.0005708984514379505
totals	3	0.00021408691928923143
epitaph	1	7.136230642974381e-05
hooked	1	7.136230642974381e-05
twist	4	0.00028544922571897526
squirm	1	7.136230642974381e-05
flop	1	7.136230642974381e-05
frustration	1	7.136230642974381e-05
towel	3	0.00021408691928923143
lookout	3	0.00021408691928923143
hanging	1	7.136230642974381e-05
classic	1	7.136230642974381e-05
ihave	1	7.136230642974381e-05
existed	1	7.136230642974381e-05
lindbergh	1	7.136230642974381e-05
louis	1	7.136230642974381e-05
nobility	1	7.136230642974381e-05
lantic	1	7.136230642974381e-05
cuddled	1	7.136230642974381e-05
cuddly	1	7.136230642974381e-05
hightop	1	7.136230642974381e-05
laced	1	7.136230642974381e-05
afewfeet	1	7.136230642974381e-05
charley	1	7.136230642974381e-05
langer	1	7.136230642974381e-05
district	1	7.136230642974381e-05
nationalforest	1	7.136230642974381e-05
pilot	2	0.00014272461285948763
kelly	1	7.136230642974381e-05
arthur	1	7.136230642974381e-05
crofts	1	7.136230642974381e-05
crash	1	7.136230642974381e-05
searching	1	7.136230642974381e-05
survivors	1	7.136230642974381e-05
bomber	1	7.136230642974381e-05
crew	1	7.136230642974381e-05
guards	1	7.136230642974381e-05
sandbox	9	0.0006422607578676942
minus	2	0.00014272461285948763
equals	2	0.00014272461285948763
watering	1	7.136230642974381e-05
revolving	1	7.136230642974381e-05
sprinklers	2	0.00014272461285948763
squashed	1	7.136230642974381e-05
dopey	1	7.136230642974381e-05
chewed	1	7.136230642974381e-05
bench	3	0.00021408691928923143
beatnik	4	0.00028544922571897526
apple	6	0.00042817383857846286
turnovers	1	7.136230642974381e-05
overs	2	0.00014272461285948763
gobbling	1	7.136230642974381e-05
turkey	1	7.136230642974381e-05
valid	1	7.136230642974381e-05
protest	1	7.136230642974381e-05
picketing	1	7.136230642974381e-05
missile	1	7.136230642974381e-05
bases	1	7.136230642974381e-05
catholic	1	7.136230642974381e-05
towering	1	7.136230642974381e-05
brick	3	0.00021408691928923143
gents	3	0.00021408691928923143
daughter	2	0.00014272461285948763
fountain	2	0.00014272461285948763
crucified	1	7.136230642974381e-05
patiently	1	7.136230642974381e-05
sprinkler	1	7.136230642974381e-05
sprayed	3	0.00021408691928923143
jamin	1	7.136230642974381e-05
shade	5	0.00035681153214871903
lillie	1	7.136230642974381e-05
hitchcock	1	7.136230642974381e-05
colt	2	0.00014272461285948763
fireman	1	7.136230642974381e-05
saving	2	0.00014272461285948763
poem	2	0.00014272461285948763
utes	1	7.136230642974381e-05
blasted	1	7.136230642974381e-05
hurried	1	7.136230642974381e-05
shortly	1	7.136230642974381e-05
ference	1	7.136230642974381e-05
leaking	1	7.136230642974381e-05
oleomargarine	1	7.136230642974381e-05
oleo	1	7.136230642974381e-05
lard	1	7.136230642974381e-05
filbert	1	7.136230642974381e-05
agent	1	7.136230642974381e-05
decker	1	7.136230642974381e-05
cones	1	7.136230642974381e-05
wheelbarrow	2	0.00014272461285948763
ketchum	1	7.136230642974381e-05
hemingway	3	0.00021408691928923143
magazine	3	0.00021408691928923143
tain	1	7.136230642974381e-05
slipped	1	7.136230642974381e-05
menstrual	1	7.136230642974381e-05
cramps	1	7.136230642974381e-05
ning	1	7.136230642974381e-05
super	2	0.00014272461285948763
duper	2	0.00014272461285948763
swing	1	7.136230642974381e-05
current	1	7.136230642974381e-05
fluttered	1	7.136230642974381e-05
greatfalls	1	7.136230642974381e-05
traders	1	7.136230642974381e-05
lewis	3	0.00021408691928923143
clark	1	7.136230642974381e-05
share	1	7.136230642974381e-05
enthusiasm	1	7.136230642974381e-05
darkness	3	0.00021408691928923143
college	5	0.00035681153214871903
missouri	7	0.0004995361450082067
souri	1	7.136230642974381e-05
frozen	1	7.136230642974381e-05
relieved	1	7.136230642974381e-05
begun	2	0.00014272461285948763
deadly	2	0.00014272461285948763
gari	1	7.136230642974381e-05
strike	1	7.136230642974381e-05
jerked	1	7.136230642974381e-05
struck	1	7.136230642974381e-05
forgive	1	7.136230642974381e-05
particularly	1	7.136230642974381e-05
smart	1	7.136230642974381e-05
recited	1	7.136230642974381e-05
twelfth	1	7.136230642974381e-05
advance	1	7.136230642974381e-05
bulb	4	0.00028544922571897526
cakes	1	7.136230642974381e-05
whatnot	1	7.136230642974381e-05
pork	2	0.00014272461285948763
wards	2	0.00014272461285948763
holy	1	7.136230642974381e-05
trinity	1	7.136230642974381e-05
fortunately	1	7.136230642974381e-05
packed	1	7.136230642974381e-05
plain	2	0.00014272461285948763
buffalo	1	7.136230642974381e-05
faraway	1	7.136230642974381e-05
column	1	7.136230642974381e-05
appearing	2	0.00014272461285948763
louder	1	7.136230642974381e-05
er	2	0.00014272461285948763
tremendous	1	7.136230642974381e-05
noon	1	7.136230642974381e-05
bin	1	7.136230642974381e-05
bush	5	0.00035681153214871903
smooth	1	7.136230642974381e-05
cabin	4	0.00028544922571897526
rented	1	7.136230642974381e-05
parents	2	0.00014272461285948763
british	1	7.136230642974381e-05
nigeria	1	7.136230642974381e-05
raised	1	7.136230642974381e-05
ranch	1	7.136230642974381e-05
machinegunner	1	7.136230642974381e-05
germans	2	0.00014272461285948763
france	1	7.136230642974381e-05
sergeant	1	7.136230642974381e-05
hick	1	7.136230642974381e-05
graduated	1	7.136230642974381e-05
paris	2	0.00014272461285948763
existentialist	1	7.136230642974381e-05
tentialism	1	7.136230642974381e-05
sidewalk	1	7.136230642974381e-05
cafe	1	7.136230642974381e-05
beard	1	7.136230642974381e-05
soul	1	7.136230642974381e-05
contain	1	7.136230642974381e-05
tugboat	1	7.136230642974381e-05
roundhouse	1	7.136230642974381e-05
filer	1	7.136230642974381e-05
married	1	7.136230642974381e-05
blown	1	7.136230642974381e-05
fickle	2	0.00014272461285948763
alltime	1	7.136230642974381e-05
reporter	1	7.136230642974381e-05
editor	1	7.136230642974381e-05
tonked	1	7.136230642974381e-05
naco	2	0.00014272461285948763
mexican	1	7.136230642974381e-05
illescal	1	7.136230642974381e-05
mescal	1	7.136230642974381e-05
triunfo	1	7.136230642974381e-05
tells	1	7.136230642974381e-05
story	1	7.136230642974381e-05
hungover	1	7.136230642974381e-05
whips	1	7.136230642974381e-05
jingles	1	7.136230642974381e-05
whisky	3	0.00021408691928923143
aim	1	7.136230642974381e-05
fired	1	7.136230642974381e-05
flecks	1	7.136230642974381e-05
thirties	1	7.136230642974381e-05
shop	2	0.00014272461285948763
avant	1	7.136230642974381e-05
garde	1	7.136230642974381e-05
poetry	1	7.136230642974381e-05
experimental	1	7.136230642974381e-05
prose	1	7.136230642974381e-05
pay	5	0.00035681153214871903
operating	2	0.00014272461285948763
linotype	2	0.00014272461285948763
operator	1	7.136230642974381e-05
hong	1	7.136230642974381e-05
kong	1	7.136230642974381e-05
albania	1	7.136230642974381e-05
lead	2	0.00014272461285948763
soap	2	0.00014272461285948763
hepatitis	1	7.136230642974381e-05
nude	1	7.136230642974381e-05
tograph	1	7.136230642974381e-05
possibility	1	7.136230642974381e-05
playboy	1	7.136230642974381e-05
boobs	1	7.136230642974381e-05
payroll	1	7.136230642974381e-05
ious	1	7.136230642974381e-05
turkeys	1	7.136230642974381e-05
gallo	1	7.136230642974381e-05
dogs	1	7.136230642974381e-05
watermelons	1	7.136230642974381e-05
popeyes	5	0.00035681153214871903
croquettes	1	7.136230642974381e-05
frappes	1	7.136230642974381e-05
christian	1	7.136230642974381e-05
brothers	2	0.00014272461285948763
rye	1	7.136230642974381e-05
canteloupes	1	7.136230642974381e-05
salads	1	7.136230642974381e-05
booze	2	0.00014272461285948763
grub	1	7.136230642974381e-05
thief	1	7.136230642974381e-05
journal	1	7.136230642974381e-05
krafft	1	7.136230642974381e-05
ebing	2	0.00014272461285948763
kraft	1	7.136230642974381e-05
portugal	1	7.136230642974381e-05
pushing	1	7.136230642974381e-05
tainted	1	7.136230642974381e-05
laugh	1	7.136230642974381e-05
owns	1	7.136230642974381e-05
umn	1	7.136230642974381e-05
europe	1	7.136230642974381e-05
stare	2	0.00014272461285948763
wake	5	0.00035681153214871903
happen	1	7.136230642974381e-05
rises	1	7.136230642974381e-05
steadily	1	7.136230642974381e-05
tus	1	7.136230642974381e-05
pours	1	7.136230642974381e-05
yak	2	0.00014272461285948763
vity	1	7.136230642974381e-05
consciousness	1	7.136230642974381e-05
treating	1	7.136230642974381e-05
china	3	0.00021408691928923143
goodwill	1	7.136230642974381e-05
fairfax	1	7.136230642974381e-05
eucalyptus	2	0.00014272461285948763
yards	1	7.136230642974381e-05
uniforms	1	7.136230642974381e-05
quail	2	0.00014272461285948763
unrequited	1	7.136230642974381e-05
bridelike	1	7.136230642974381e-05
butts	1	7.136230642974381e-05
wings	2	0.00014272461285948763
sail	1	7.136230642974381e-05
broom	1	7.136230642974381e-05
awoke	1	7.136230642974381e-05
hoofs	1	7.136230642974381e-05
millennium	1	7.136230642974381e-05
vasion	1	7.136230642974381e-05
russians	1	7.136230642974381e-05
buck	1	7.136230642974381e-05
horns	1	7.136230642974381e-05
arfwowfuck	2	0.00014272461285948763
noisepoundpoundpoundpoundpoundpound	2	0.00014272461285948763
swerve	1	7.136230642974381e-05
circling	2	0.00014272461285948763
hillside	1	7.136230642974381e-05
streamers	1	7.136230642974381e-05
tangled	1	7.136230642974381e-05
